ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
6964108750473070287,2021-08-01,0.0
3218226066162129945,2021-07-01,0.02
3218226066162129945,2021-08-01,0.0
3218226066162129945,2021-08-01,0.0
3218226066162129945,2021-08-01,0.0
3218226066162129945,2021-08-01,0.0
3218226066162129945,2021-08-01,0.56
3218226066162129945,2021-08-01,0.0
4527499691197377217,2021-07-01,0.0
4527499691197377217,2021-07-01,0.0
4527499691197377217,2021-08-01,0.16
4532469127306079736,2021-07-01,0.0
4532469127306079736,2021-07-01,0.01
1129657311668961746,2021-07-01,0.12
1129657311668961746,2021-07-01,0.16
1129657311668961746,2021-08-01,0.12
1129657311668961746,2021-08-01,0.14
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.0
3977861004707764824,2021-07-01,0.02
3977861004707764824,2021-07-01,0.01
3977861004707764824,2021-08-01,0.0
3977861004707764824,2021-08-01,0.0
3977861004707764824,2021-08-01,0.02
3977861004707764824,2021-08-01,0.03
3977861004707764824,2021-08-01,0.02
3977861004707764824,2021-08-01,0.03
8480109508191086169,2021-07-01,0.0
8480109508191086169,2021-08-01,0.0
8480109508191086169,2021-08-01,0.0
6795467882769787169,2021-07-01,0.01
6795467882769787169,2021-07-01,0.01
6795467882769787169,2021-08-01,0.2
2191990606593345695,2021-07-01,0.03
2191990606593345695,2021-07-01,0.01
2191990606593345695,2021-07-01,0.02
2191990606593345695,2021-08-01,0.01
6759864637454708017,2021-07-01,0.0
6759864637454708017,2021-07-01,0.01
6759864637454708017,2021-08-01,0.06
6759864637454708017,2021-08-01,0.13
6759864637454708017,2021-08-01,0.05
6759864637454708017,2021-08-01,0.05
6759864637454708017,2021-08-01,0.06
5440313607363845188,2021-07-01,0.01
5440313607363845188,2021-08-01,0.0
5304536516981778801,2021-07-01,0.0
5304536516981778801,2021-07-01,0.0
5304536516981778801,2021-07-01,0.0
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
5304536516981778801,2021-08-01,0.01
665854826624598350,2021-07-01,0.01
665854826624598350,2021-07-01,0.0
665854826624598350,2021-07-01,0.01
665854826624598350,2021-08-01,0.08
665854826624598350,2021-08-01,0.08
665854826624598350,2021-08-01,0.1
665854826624598350,2021-08-01,0.08
4935929591787890253,2021-07-01,0.0
4935929591787890253,2021-07-01,0.0
4935929591787890253,2021-08-01,0.03
670573866376512619,2021-07-01,0.04
670573866376512619,2021-07-01,0.04
3668905663669864663,2021-07-01,0.03
3668905663669864663,2021-08-01,0.02
3668905663669864663,2021-08-01,0.16
3668905663669864663,2021-08-01,0.02
4862285428951244424,2021-07-01,0.0
4862285428951244424,2021-07-01,0.0
4862285428951244424,2021-07-01,0.01
4862285428951244424,2021-08-01,0.02
5528372913947954503,2021-07-01,0.05
5528372913947954503,2021-07-01,0.04
5528372913947954503,2021-08-01,0.05
1118514612547157551,2021-07-01,0.01
1118514612547157551,2021-07-01,0.1
1118514612547157551,2021-08-01,0.21
1118514612547157551,2021-08-01,0.06
2903869860445366876,2021-07-01,0.02
2903869860445366876,2021-08-01,0.02
2903869860445366876,2021-08-01,0.0
410843023337872279,2021-07-01,0.0
410843023337872279,2021-07-01,0.0
3281617395243454427,2021-07-01,0.05
3281617395243454427,2021-07-01,0.04
3281617395243454427,2021-08-01,0.0
2128970218770090704,2021-07-01,0.0
2128970218770090704,2021-07-01,0.0
2128970218770090704,2021-07-01,0.0
2128970218770090704,2021-08-01,0.0
2128970218770090704,2021-08-01,0.02
2128970218770090704,2021-08-01,0.0
2307201111381758912,2021-07-01,0.03
2307201111381758912,2021-08-01,0.02
3408536439470975134,2021-07-01,0.0
3408536439470975134,2021-07-01,0.0
3408536439470975134,2021-07-01,0.01
3408536439470975134,2021-07-01,0.0
3408536439470975134,2021-08-01,0.01
3408536439470975134,2021-08-01,0.0
3408536439470975134,2021-08-01,0.0
3408536439470975134,2021-08-01,0.0
2106875407768047316,2021-07-01,0.03
2106875407768047316,2021-07-01,0.03
2106875407768047316,2021-07-01,0.02
2106875407768047316,2021-07-01,0.02
7067471043900250355,2021-07-01,0.01
7067471043900250355,2021-07-01,0.01
7067471043900250355,2021-08-01,0.095
7067471043900250355,2021-08-01,0.095
6535356415509860671,2021-07-01,0.01
4095739077267179172,2021-07-01,0.0
4095739077267179172,2021-07-01,0.0
180672270337706285,2021-07-01,0.26
180672270337706285,2021-07-01,0.3
180672270337706285,2021-07-01,0.3
180672270337706285,2021-07-01,0.32
180672270337706285,2021-08-01,0.37
180672270337706285,2021-08-01,0.38
1977574645216036803,2021-07-01,0.05
1977574645216036803,2021-08-01,0.04
1977574645216036803,2021-08-01,0.73
7707459425750676368,2021-07-01,0.68
7707459425750676368,2021-08-01,0.05
226405871752897670,2021-07-01,0.0575
226405871752897670,2021-08-01,0.02
226405871752897670,2021-08-01,0.0275
5503073374822479037,2021-07-01,0.01
5503073374822479037,2021-07-01,0.01
5503073374822479037,2021-08-01,0.01
5503073374822479037,2021-08-01,0.02
5503073374822479037,2021-08-01,0.02
3161361581909316305,2021-07-01,0.0
652740132671309295,2021-07-01,0.07
652740132671309295,2021-07-01,0.02
5503391736465275980,2021-07-01,0.03
5503391736465275980,2021-07-01,0.03
5503391736465275980,2021-08-01,0.01
5503391736465275980,2021-08-01,0.04
8895896724713458749,2021-07-01,0.01
8895896724713458749,2021-07-01,0.02
8895896724713458749,2021-07-01,0.0
8895896724713458749,2021-08-01,0.0
8895896724713458749,2021-08-01,0.0
9184785003280841216,2021-07-01,0.0
9184785003280841216,2021-07-01,0.0
9184785003280841216,2021-08-01,0.01
9184785003280841216,2021-08-01,0.03
1210783884008131648,2021-07-01,0.0
1210783884008131648,2021-07-01,0.0
1210783884008131648,2021-07-01,0.0
345447888460137901,2021-07-01,0.02
6368582840625614207,2021-07-01,0.02
6368582840625614207,2021-08-01,0.0
1044568737046072781,2021-07-01,0.0
5864443060004179363,2021-07-01,0.02
5864443060004179363,2021-07-01,0.0
5864443060004179363,2021-07-01,0.01
5864443060004179363,2021-08-01,0.05
5864443060004179363,2021-08-01,0.0
5864443060004179363,2021-08-01,0.0
5864443060004179363,2021-08-01,0.0
5864443060004179363,2021-08-01,0.01
5864443060004179363,2021-08-01,0.0
2214132103234633622,2021-07-01,0.01
2214132103234633622,2021-07-01,0.0
2214132103234633622,2021-08-01,0.0
2214132103234633622,2021-08-01,0.0
2214132103234633622,2021-08-01,0.0
2214132103234633622,2021-08-01,0.0
2214132103234633622,2021-08-01,0.0
5369576709077493659,2021-07-01,0.05
5369576709077493659,2021-07-01,0.03
5369576709077493659,2021-07-01,0.02
5369576709077493659,2021-07-01,0.13
3634047863995720708,2021-07-01,0.03
3634047863995720708,2021-08-01,0.0
3634047863995720708,2021-08-01,0.0
792560389712312178,2021-07-01,0.01
792560389712312178,2021-07-01,0.0
792560389712312178,2021-08-01,0.24
792560389712312178,2021-08-01,0.0
792560389712312178,2021-08-01,0.0
4717717003637613480,2021-07-01,0.05
4717717003637613480,2021-07-01,0.04
4717717003637613480,2021-08-01,0.01
4717717003637613480,2021-08-01,0.02
4717717003637613480,2021-08-01,0.0
1104269683367198574,2021-07-01,0.03
1104269683367198574,2021-07-01,0.02
1104269683367198574,2021-08-01,0.01
7870373680211625064,2021-07-01,0.0
7870373680211625064,2021-07-01,0.02
7870373680211625064,2021-07-01,0.03
7870373680211625064,2021-08-01,0.03
7870373680211625064,2021-08-01,0.04
7870373680211625064,2021-08-01,0.04
7870373680211625064,2021-08-01,0.04
7038761645302069945,2021-07-01,0.01
7038761645302069945,2021-08-01,0.01
5888474320320735000,2021-07-01,0.42
5888474320320735000,2021-08-01,0.434
5888474320320735000,2021-08-01,0.56
5888474320320735000,2021-08-01,0.65
4414438591613884911,2021-07-01,0.0
4414438591613884911,2021-08-01,0.0
4414438591613884911,2021-08-01,0.0
4414438591613884911,2021-08-01,0.0
4950871361132426979,2021-07-01,0.01
4950871361132426979,2021-08-01,0.07
6462952350255736003,2021-07-01,0.02
6462952350255736003,2021-07-01,0.02
4061297388883391410,2021-07-01,0.005
4061297388883391410,2021-08-01,0.005
4061297388883391410,2021-08-01,0.0
4061297388883391410,2021-08-01,0.005
4061297388883391410,2021-08-01,0.005
5522764880180045081,2021-07-01,0.0
5522764880180045081,2021-08-01,0.01
5522764880180045081,2021-08-01,0.0
5522764880180045081,2021-08-01,0.01
5522764880180045081,2021-08-01,0.01
8609211777002937758,2021-07-01,0.01
8609211777002937758,2021-08-01,0.0
2694466161223698243,2021-07-01,0.35
2694466161223698243,2021-07-01,0.47
8350724667410677464,2021-07-01,0.03
8350724667410677464,2021-07-01,0.02
8350724667410677464,2021-07-01,0.03
8350724667410677464,2021-07-01,0.03
8350724667410677464,2021-08-01,0.1
1088521227159442264,2021-07-01,0.02
1088521227159442264,2021-07-01,0.02
1088521227159442264,2021-07-01,0.01
1088521227159442264,2021-08-01,0.0
1088521227159442264,2021-08-01,0.01
7895753719321668294,2021-07-01,0.03
7895753719321668294,2021-07-01,0.02
7895753719321668294,2021-08-01,0.0
7895753719321668294,2021-08-01,0.01
4641659186059167709,2021-07-01,0.03
4641659186059167709,2021-07-01,0.04
2819054834565698513,2021-07-01,0.03
2819054834565698513,2021-07-01,0.03
2819054834565698513,2021-08-01,0.12
3591324331706630867,2021-07-01,0.03
3591324331706630867,2021-07-01,0.01
3591324331706630867,2021-08-01,0.03
3591324331706630867,2021-08-01,0.01
3591324331706630867,2021-08-01,0.01
2493305884832539159,2021-07-01,0.1
2493305884832539159,2021-07-01,0.06
2493305884832539159,2021-08-01,0.02
4972567100282306577,2021-07-01,0.02
4972567100282306577,2021-07-01,0.02
4972567100282306577,2021-07-01,0.02
4972567100282306577,2021-08-01,0.0
940214356651040716,2021-07-01,0.03
940214356651040716,2021-07-01,0.02
6349142675790687765,2021-07-01,0.10333333333333333
6349142675790687765,2021-08-01,0.06333333333333332
6349142675790687765,2021-08-01,0.12333333333333334
6349142675790687765,2021-08-01,0.09333333333333332
6349142675790687765,2021-08-01,0.13333333333333333
6352592240901579272,2021-07-01,0.04
4858887739802767402,2021-07-01,0.01
4858887739802767402,2021-07-01,0.01
4858887739802767402,2021-07-01,0.01
4858887739802767402,2021-08-01,0.01
503021894071666233,2021-07-01,0.15
503021894071666233,2021-08-01,0.24
503021894071666233,2021-08-01,0.23
503021894071666233,2021-08-01,0.24
4465150716052427320,2021-07-01,0.01
2645324649046215594,2021-07-01,0.01
2645324649046215594,2021-07-01,0.0
2645324649046215594,2021-07-01,0.01
2645324649046215594,2021-08-01,0.0
2645324649046215594,2021-08-01,0.0
5042877476420217533,2021-07-01,0.02
5042877476420217533,2021-08-01,0.02
5042877476420217533,2021-08-01,0.02
8400764778654490278,2021-07-01,0.01
8400764778654490278,2021-07-01,0.0
8400764778654490278,2021-08-01,0.04
3285246914299291124,2021-07-01,0.04
3285246914299291124,2021-07-01,0.05
3285246914299291124,2021-07-01,0.04
3285246914299291124,2021-08-01,0.0
3285246914299291124,2021-08-01,0.0
3285246914299291124,2021-08-01,0.0
3285246914299291124,2021-08-01,0.0
4170463992215954403,2021-07-01,0.0
1536087798470875922,2021-07-01,0.07
1536087798470875922,2021-07-01,0.09
1536087798470875922,2021-07-01,0.08
1536087798470875922,2021-08-01,0.09
1536087798470875922,2021-08-01,0.08
1536087798470875922,2021-08-01,0.07
1536087798470875922,2021-08-01,0.04
1536087798470875922,2021-08-01,0.04
1536087798470875922,2021-08-01,0.06
1536087798470875922,2021-08-01,0.07
4675067298171588603,2021-07-01,0.14
4675067298171588603,2021-07-01,0.21
4675067298171588603,2021-07-01,0.17
4675067298171588603,2021-08-01,0.02
4675067298171588603,2021-08-01,0.04
2346482557594782345,2021-07-01,0.01
2346482557594782345,2021-07-01,0.03
2346482557594782345,2021-08-01,0.01
5058298901476893676,2021-07-01,0.05
5058298901476893676,2021-07-01,0.04
5058298901476893676,2021-07-01,0.05
5058298901476893676,2021-08-01,0.03
6217788509719675691,2021-07-01,0.05
6217788509719675691,2021-07-01,0.04
6217788509719675691,2021-07-01,0.05
6217788509719675691,2021-07-01,0.04
6217788509719675691,2021-08-01,0.02
6217788509719675691,2021-08-01,0.01
4795152981525833467,2021-07-01,0.0
4795152981525833467,2021-07-01,0.04
4795152981525833467,2021-08-01,0.05
4795152981525833467,2021-08-01,0.0
4785355632922927313,2021-07-01,0.05
4785355632922927313,2021-07-01,0.09
4785355632922927313,2021-07-01,0.05
4785355632922927313,2021-08-01,0.08
4785355632922927313,2021-08-01,0.09
4785355632922927313,2021-08-01,0.07
7268895973869107930,2021-07-01,0.01
7268895973869107930,2021-07-01,0.14
7710364735942975505,2021-07-01,0.0
7710364735942975505,2021-08-01,0.02
7710364735942975505,2021-08-01,0.01
3095408468798675621,2021-08-01,0.01
7177785309735471560,2021-07-01,0.02
7177785309735471560,2021-07-01,0.0
7177785309735471560,2021-07-01,0.0
7177785309735471560,2021-08-01,0.01
8510653215962746781,2021-07-01,0.09
5358243820364010940,2021-07-01,0.0
5358243820364010940,2021-08-01,0.01
5358243820364010940,2021-08-01,0.0
5358243820364010940,2021-08-01,0.01
5358243820364010940,2021-08-01,0.01
6927178425683104769,2021-07-01,0.02
6927178425683104769,2021-07-01,0.02
6927178425683104769,2021-08-01,0.0
6927178425683104769,2021-08-01,0.0
1269153452773908541,2021-07-01,0.0
1269153452773908541,2021-08-01,0.01
2006188298374001315,2021-07-01,0.02
7325545718770538459,2021-07-01,0.01
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.01
7325545718770538459,2021-07-01,0.02
7325545718770538459,2021-07-01,0.01
7325545718770538459,2021-08-01,0.01
7325545718770538459,2021-08-01,0.01
7325545718770538459,2021-08-01,0.01
7325545718770538459,2021-08-01,0.02
7325545718770538459,2021-08-01,0.02
7325545718770538459,2021-08-01,0.01
7325545718770538459,2021-08-01,0.02
8464809590757561185,2021-07-01,0.07
8464809590757561185,2021-07-01,0.02
8464809590757561185,2021-08-01,0.0
8464809590757561185,2021-08-01,0.01
8464809590757561185,2021-08-01,0.01
8748106677402909629,2021-07-01,0.02
312543480920432545,2021-07-01,0.0
312543480920432545,2021-07-01,0.0
312543480920432545,2021-07-01,0.0
312543480920432545,2021-08-01,0.01
312543480920432545,2021-08-01,0.01
1059336566956767188,2021-07-01,0.03
6186737197674630993,2021-07-01,0.0
6186737197674630993,2021-08-01,0.39
6186737197674630993,2021-08-01,0.02
5606267905834401873,2021-07-01,0.01
5606267905834401873,2021-08-01,0.01
5606267905834401873,2021-08-01,0.01
5606267905834401873,2021-08-01,0.02
1097345589386012260,2021-07-01,0.0
1097345589386012260,2021-08-01,0.04
2763141362035716801,2021-07-01,0.01
3022528659032597047,2021-07-01,0.0
3022528659032597047,2021-07-01,0.0
3022528659032597047,2021-08-01,0.18
3022528659032597047,2021-08-01,0.03
3022528659032597047,2021-08-01,0.02
8015571584405428572,2021-07-01,0.0
8015571584405428572,2021-08-01,0.1
8015571584405428572,2021-08-01,0.0
8015571584405428572,2021-08-01,0.0
6721448955097663572,2021-07-01,0.06
6721448955097663572,2021-07-01,0.01
6721448955097663572,2021-07-01,0.01
6721448955097663572,2021-07-01,0.01
6721448955097663572,2021-07-01,0.01
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.0
6721448955097663572,2021-08-01,0.0
6721448955097663572,2021-08-01,0.09
6721448955097663572,2021-08-01,0.01
6721448955097663572,2021-08-01,0.01
3960251564708868781,2021-07-01,0.03
3960251564708868781,2021-07-01,0.02
3960251564708868781,2021-08-01,0.02
3960251564708868781,2021-08-01,0.02
3960251564708868781,2021-08-01,0.01
2022367282554149730,2021-07-01,0.02
2022367282554149730,2021-07-01,0.0
2022367282554149730,2021-07-01,0.03
2022367282554149730,2021-07-01,0.0
2022367282554149730,2021-07-01,0.0
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.01
2022367282554149730,2021-08-01,0.16
2022367282554149730,2021-08-01,0.01
2466177460692220853,2021-07-01,0.0
2466177460692220853,2021-08-01,0.0
2466177460692220853,2021-08-01,0.0
7397206777205091443,2021-07-01,0.03
5613825020130267729,2021-07-01,0.0
5613825020130267729,2021-07-01,0.0
5613825020130267729,2021-07-01,0.0
5613825020130267729,2021-08-01,0.0
5613825020130267729,2021-08-01,0.0
5726178124659661019,2021-07-01,0.02
5726178124659661019,2021-07-01,0.02
5726178124659661019,2021-07-01,0.01
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.01
5726178124659661019,2021-08-01,0.0
5726178124659661019,2021-08-01,0.0
835441927760881602,2021-07-01,0.23
835441927760881602,2021-08-01,0.2
835441927760881602,2021-08-01,0.2
1329553496073467331,2021-07-01,0.0
1329553496073467331,2021-08-01,0.02
5860276371789140450,2021-07-01,0.06
5860276371789140450,2021-08-01,0.02
5860276371789140450,2021-08-01,0.02
5810778736737569699,2021-07-01,0.01
5810778736737569699,2021-08-01,0.02
5810778736737569699,2021-08-01,0.3225
7468724002190465812,2021-07-01,0.03
7468724002190465812,2021-08-01,0.01
2455576782104041698,2021-07-01,0.0
2455576782104041698,2021-07-01,0.0
2455576782104041698,2021-08-01,0.06
2455576782104041698,2021-08-01,0.13
2455576782104041698,2021-08-01,0.06
4863405965754103821,2021-07-01,0.07
4863405965754103821,2021-07-01,0.04
4863405965754103821,2021-07-01,0.04
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.0
4863405965754103821,2021-08-01,0.02
4863405965754103821,2021-08-01,0.0
2983174282784691273,2021-07-01,0.0
2983174282784691273,2021-07-01,0.0
2983174282784691273,2021-08-01,0.0
2983174282784691273,2021-08-01,0.0
6969348581033924947,2021-07-01,0.02
6969348581033924947,2021-07-01,0.03
6969348581033924947,2021-07-01,0.02
6969348581033924947,2021-07-01,0.02
6969348581033924947,2021-07-01,0.02
6969348581033924947,2021-08-01,0.17
6969348581033924947,2021-08-01,0.03
6969348581033924947,2021-08-01,0.03
6969348581033924947,2021-08-01,0.07
8603678028264007695,2021-07-01,0.1
8603678028264007695,2021-08-01,0.1
8603678028264007695,2021-08-01,0.14
1088268935649917461,2021-07-01,0.0
1088268935649917461,2021-08-01,0.26
1088268935649917461,2021-08-01,0.01
1717812527056208209,2021-07-01,0.14
1717812527056208209,2021-07-01,0.14
682352428813668634,2021-07-01,0.0
682352428813668634,2021-07-01,0.0
682352428813668634,2021-07-01,0.0
682352428813668634,2021-08-01,0.01
682352428813668634,2021-08-01,0.0
682352428813668634,2021-08-01,0.0
6643358471662528195,2021-07-01,0.01
6643358471662528195,2021-08-01,0.33
6643358471662528195,2021-08-01,0.01
1343530446996409207,2021-07-01,0.02
1343530446996409207,2021-08-01,0.01
1343530446996409207,2021-08-01,0.0
3750579377644235511,2021-07-01,0.06
3750579377644235511,2021-07-01,0.02
3750579377644235511,2021-07-01,0.04
3750579377644235511,2021-08-01,0.06
3832944730982767714,2021-07-01,0.03
3832944730982767714,2021-07-01,0.02
6448580780254847411,2021-07-01,0.0
6448580780254847411,2021-07-01,0.0
4853303856126909724,2021-07-01,0.24
7712263029835111826,2021-07-01,0.23
8901696535927078963,2021-07-01,0.0
8901696535927078963,2021-07-01,0.0
8901696535927078963,2021-07-01,0.0
8901696535927078963,2021-08-01,0.02
8901696535927078963,2021-08-01,0.02
8901696535927078963,2021-08-01,0.02
8901696535927078963,2021-08-01,0.02
8901696535927078963,2021-08-01,0.02
3095686599956852697,2021-07-01,0.01
3095686599956852697,2021-07-01,0.0
3095686599956852697,2021-07-01,0.0
3095686599956852697,2021-08-01,0.05
3095686599956852697,2021-08-01,0.05
3095686599956852697,2021-08-01,0.05
5880041582322293710,2021-07-01,0.01
5880041582322293710,2021-07-01,0.0
5880041582322293710,2021-07-01,0.0
5880041582322293710,2021-08-01,0.0
5880041582322293710,2021-08-01,0.0
5880041582322293710,2021-08-01,0.0
5880041582322293710,2021-08-01,0.0
5880041582322293710,2021-08-01,0.0
8918635099296971351,2021-07-01,0.13
8918635099296971351,2021-08-01,0.12
7347715771145302549,2021-07-01,0.0
7347715771145302549,2021-07-01,0.0
7347715771145302549,2021-08-01,0.0
7347715771145302549,2021-08-01,0.0
8196449005061156808,2021-07-01,0.1
8196449005061156808,2021-08-01,0.01
7910340581026492945,2021-07-01,0.03
7910340581026492945,2021-07-01,0.03
7910340581026492945,2021-07-01,0.04
7910340581026492945,2021-08-01,0.0
7910340581026492945,2021-08-01,0.0
7910340581026492945,2021-08-01,0.01
7910340581026492945,2021-08-01,0.0
7910340581026492945,2021-08-01,0.01
4588313530969303734,2021-07-01,0.02
4588313530969303734,2021-07-01,0.03
4588313530969303734,2021-08-01,0.0
4588313530969303734,2021-08-01,0.0
8229446069655666941,2021-07-01,0.05
8229446069655666941,2021-07-01,0.69
8229446069655666941,2021-07-01,0.07
8229446069655666941,2021-07-01,0.05
1299146298565441811,2021-07-01,0.0
1299146298565441811,2021-07-01,0.0
1299146298565441811,2021-08-01,0.03
2119292203323657032,2021-07-01,0.02
2119292203323657032,2021-08-01,0.02
4740535838297269949,2021-07-01,0.01
4740535838297269949,2021-07-01,0.03
4740535838297269949,2021-08-01,0.0
8198518259946944874,2021-07-01,0.71
4327694790333781288,2021-07-01,0.0
4327694790333781288,2021-07-01,0.01
4327694790333781288,2021-08-01,0.13
4327694790333781288,2021-08-01,0.0
4327694790333781288,2021-08-01,0.0
324916756972236008,2021-07-01,0.02
324916756972236008,2021-08-01,0.0
324916756972236008,2021-08-01,0.01
324916756972236008,2021-08-01,0.02
324916756972236008,2021-08-01,0.14
1788369195969129749,2021-07-01,0.05
1788369195969129749,2021-08-01,0.01
6284433051333854194,2021-07-01,0.01
6284433051333854194,2021-08-01,0.01
6284433051333854194,2021-08-01,0.0
472772897496154354,2021-07-01,0.0
472772897496154354,2021-08-01,0.01
472772897496154354,2021-08-01,0.0
472772897496154354,2021-08-01,0.01
5108407319813072955,2021-07-01,0.0
1253437108265925705,2021-07-01,0.01
1253437108265925705,2021-07-01,0.03
1253437108265925705,2021-07-01,0.02
1253437108265925705,2021-08-01,0.23
2209806355660046187,2021-07-01,0.04
2209806355660046187,2021-08-01,0.02
1767360303789815418,2021-07-01,0.01
8080988579391900405,2021-07-01,0.01
8080988579391900405,2021-07-01,0.01
8080988579391900405,2021-08-01,0.04
8080988579391900405,2021-08-01,0.04
8348574220426911086,2021-07-01,0.0
8348574220426911086,2021-07-01,0.0
8348574220426911086,2021-07-01,0.0
8348574220426911086,2021-08-01,0.01
8348574220426911086,2021-08-01,0.0
8348574220426911086,2021-08-01,0.01
8348574220426911086,2021-08-01,0.01
6547872039250784411,2021-07-01,0.74
6547872039250784411,2021-08-01,0.83
1543875954928694094,2021-07-01,0.0
1543875954928694094,2021-07-01,0.0
8576047157867370630,2021-07-01,0.12
8576047157867370630,2021-08-01,0.07
3357976326879346012,2021-07-01,0.04
3357976326879346012,2021-08-01,0.02
903093877129717133,2021-07-01,0.0
903093877129717133,2021-07-01,0.0
903093877129717133,2021-07-01,0.0
903093877129717133,2021-08-01,0.14
8536980239903840341,2021-07-01,0.01
5875663709136533612,2021-07-01,0.01
6238903426443761049,2021-07-01,0.01
6238903426443761049,2021-07-01,0.01
6238903426443761049,2021-08-01,0.09
6238903426443761049,2021-08-01,0.02
6238903426443761049,2021-08-01,0.01
3660744270380078352,2021-07-01,0.05
3660744270380078352,2021-08-01,0.04
2377020220794016532,2021-07-01,0.01
2377020220794016532,2021-07-01,0.01
2377020220794016532,2021-08-01,0.01
8287608084245946173,2021-07-01,0.0
8287608084245946173,2021-07-01,0.12
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
8287608084245946173,2021-08-01,0.0
6950439982480713649,2021-07-01,0.04
6950439982480713649,2021-08-01,0.2
5067621068959932809,2021-07-01,0.0
5067621068959932809,2021-07-01,0.0
5067621068959932809,2021-07-01,0.0
5067621068959932809,2021-08-01,0.02
5067621068959932809,2021-08-01,0.0
5067621068959932809,2021-08-01,0.01
5067621068959932809,2021-08-01,0.01
5067621068959932809,2021-08-01,0.01
5067621068959932809,2021-08-01,0.01
5067621068959932809,2021-08-01,0.01
8195468623809753777,2021-07-01,0.02
8195468623809753777,2021-07-01,0.01
8195468623809753777,2021-07-01,0.01
8195468623809753777,2021-07-01,0.02
8195468623809753777,2021-08-01,0.01
8195468623809753777,2021-08-01,0.03
8195468623809753777,2021-08-01,0.03
3632378524835692731,2021-07-01,0.0
3632378524835692731,2021-08-01,0.02
4980232475645447238,2021-07-01,0.01
4980232475645447238,2021-07-01,0.0
3829967475074118757,2021-07-01,0.525
3829967475074118757,2021-07-01,0.52
3829967475074118757,2021-08-01,0.18
3829967475074118757,2021-08-01,0.26
3829967475074118757,2021-08-01,0.18
3829967475074118757,2021-08-01,0.14
2371917341091102894,2021-07-01,0.03
2371917341091102894,2021-07-01,0.02
3571198145319411787,2021-07-01,0.0
8503092146854371576,2021-07-01,0.0
8503092146854371576,2021-08-01,0.01
1036256411320325774,2021-07-01,0.01
1036256411320325774,2021-08-01,0.06
1036256411320325774,2021-08-01,0.04
1036256411320325774,2021-08-01,0.05
8123515208041701633,2021-07-01,0.0
8123515208041701633,2021-08-01,0.75
8123515208041701633,2021-08-01,0.0
8123515208041701633,2021-08-01,0.0
5958664040344043635,2021-07-01,0.0
5958664040344043635,2021-07-01,0.005
5958664040344043635,2021-08-01,0.0
8785648114090695180,2021-07-01,0.02
7595945751692012281,2021-07-01,0.0
7595945751692012281,2021-08-01,0.08
7595945751692012281,2021-08-01,0.0
7041489327620930099,2021-07-01,0.02
7041489327620930099,2021-08-01,0.03
7787306805605072964,2021-07-01,0.23
7787306805605072964,2021-08-01,0.19
6885171468891031140,2021-07-01,0.02
6885171468891031140,2021-08-01,0.0
6885171468891031140,2021-08-01,0.0
1357573192598249600,2021-07-01,0.02
1357573192598249600,2021-07-01,0.01
1357573192598249600,2021-08-01,0.0
1357573192598249600,2021-08-01,0.01
1357573192598249600,2021-08-01,0.0
1357573192598249600,2021-08-01,0.01
1357573192598249600,2021-08-01,0.0
2032592272238235730,2021-07-01,0.04
2032592272238235730,2021-08-01,0.0
2032592272238235730,2021-08-01,0.0
